Temp_max,Temp_min,Vent,PLV,EVA,APP
21,35.0,34,61.400000095367474,7.65,0.0
26,37.0,34,45.80000025033951,9.25,0.0022
23,37.0,22,15.0,10.15,0.0
24,32.0,21,43.700000286102295,7.51,0.0
20,32.0,27,33.90000033378598,4.55,0.0
22,27.0,31,2.399999976158142,2.92,0.0
8,19.0,11,0.0,1.56,0.0012
7,20.0,16,0.0,1.74,0.0
14,19.0,24,0.0,1.8,0.0014
13,18.0,22,2.0,1.56,0.0
12,18.0,29,5.0,1.32,0.0011
11,19.0,37,7.100000143051151,1.43,0.0011
8,18.0,11,1.60000002384186,1.56,0.0012
11,20.0,35,20.5,1.74,0.0
12,16.0,31,41.39999980926514,1.38,0.0
9,19.0,27,28.399999713897714,1.2,0.0
7,20.0,15,5.79999995231628,1.44,0.0
7,21.0,13,0.0,1.44,0.0
10,20.0,26,0.0,1.5,0.0
13,17.0,37,0.0,1.74,0.0014
13,18.0,44,3.0,1.3,0.0
10,18.0,28,4.800000011920929,1.5,0.0012
9,16.0,24,50.00000004768371,0.72,0.0
10,17.0,28,33.00000004768372,0.54,0.0004
8,16.0,11,7.5,0.96,0.0
9,22.0,27,33.0,1.56,0.0
9,15.0,29,22.90000009536743,2.2,0.0018
15,25.0,31,13.0,3.0,0.0
15,21.0,22,2.599999964237209,3.6,0.0
17,25.0,39,0.0,4.51,0.0101
17,32.0,31,0.0,6.19,0.0
23,32.0,32,0.0,7.87,0.0
21,27.0,24,1.6,3.2,0.0015
23,31.0,28,0.0,5.25,0.0013
15,26.0,21,8.9,3.06,0.0074
11,13.0,37,0.0,1.44,0.0003
9,20.0,21,0.0,1.52,0.0012
9,15.0,26,1.5,1.26,0.0
7,15.0,28,0.6,1.36,0.0011
6,16.0,35,7.200000011920929,1.2,0.001
9,15.0,31,30.19999980926514,1.32,0.0
8,15.0,31,78.40000038146972,0.74,0.0006
11,23.0,24,36.700000047683716,0.84,0.0
10,18.0,28,34.59999990463257,0.96,0.0008
10,17.0,29,40.79999997615815,0.54,0.0004
9,17.0,24,41.99999995231629,0.56,0.0
7,19.0,31,57.70000004768372,0.96,0.0008
-2,14.0,39,64.5,1.02,0.0
8,13.0,42,147.0999999523163,0.36,0.0003
8,16.0,28,125.5999997138977,0.54,0.0004
8,16.0,26,22.6,0.36,0.0003
8,15.0,46,53.5,0.66,0.0005
10,15.0,42,95.79999990463257,1.92,0.0015
8,19.0,28,39.80000004768372,0.4,0.0003
11,20.0,41,0.0,0.84,0.0007
6,16.0,16,7.0,1.02,0.0008
7,22.0,48,15.0,1.54,0.0122
6,15.0,26,38.9000000834465,0.24,0.0002
12,19.0,35,58.29999992847443,1.14,0.003
13,23.0,21,25.299999892711632,3.25,0.0
17,27.0,39,37.60000002384186,4.89,0.0005
22,32.0,28,89.59999990463257,6.37,0.0
23,34.0,24,120.69999980926514,7.5,0.0
22,29.0,26,48.69999980926514,3.76,0.0017
22,32.0,22,83.80000019073486,5.35,0.0085
16,25.0,13,77.50000004768371,2.2,0.0007
8,16.0,22,47.70000019073486,1.08,0.0065
6,12.0,29,99.0,0.4,0.0003
7,14.0,34,68.199999332428,0.3,0.0002
6,17.0,26,7.0,0.56,0.0004
8,16.0,28,4.100000023841858,0.92,0.0
7,16.0,13,0.0,1.02,0.0008
8,16.0,11,0.0,0.98,0.0008
9,17.0,13,0.0,1.13,0.0009
11,17.0,21,0.0,1.44,0.0011
10,15.0,29,1.0,1.62,0.0013
9,20.0,31,21.0,1.44,0.0011
10,21.0,28,38.0,0.6,0.0005
5,12.0,26,76.40000038146972,0.56,0.0004
4,15.0,27,25.29999995231628,1.13,0.0009
5,15.0,31,13.8,1.44,0.0011
4,15.0,15,5.0,1.74,0.0
9,15.0,31,5.0,1.86,0.0015
9,16.0,16,64.3,1.14,0.0009
7,14.0,29,137.00000019073488,0.9,0.0007
9,17.0,15,37.40000014305115,0.56,0.0004
11,23.0,22,14.0,1.86,0.0015
16,26.0,31,3.0,2.94,0.0
15,28.0,24,92.5,4.63,0.0003
22,36.0,24,90.49999980926509,6.15,0.0
22,33.0,26,3.699999988079071,8.75,0.0
23,30.0,29,0.5,4.09,0.0
22,30.0,26,7.5,5.56,0.0015
15,28.0,16,12.29999995231628,2.65,0.0009
6,18.0,27,8.5,1.14,0.0002
10,19.0,29,82.3,1.8,0.0041
6,13.0,59,129.70000076293945,0.42,0.0003
5,13.0,50,107.79999942779541,1.15,0.0009
7,16.0,22,6.0,1.2,0.001
10,25.0,21,0.0,1.8,0.0014
12,24.0,31,0.0,2.2,0.0
8,21.0,24,0.0,2.36,0.0051
12,23.0,31,0.0,1.89,0.0
10,19.0,41,0.0,2.2,0.0052
7,25.0,15,0.0,2.25,0.0
15,26.0,28,8.0,2.56,0.0
11,22.0,37,26.39999985694886,3.04,0.0
11,18.0,41,94.6,2.72,0.0
11,23.0,39,39.99999995231629,1.56,0.0
12,24.0,28,0.0,2.2,0.0
13,23.0,16,0.0,3.0,0.0
14,23.0,35,0.0,2.94,0.0
14,25.0,48,0.0,3.06,0.0
13,23.0,28,4.0,3.18,0.0
6,17.0,21,54.5,0.96,0.0
8,14.0,31,110.59999997615814,0.84,0.0007
9,20.0,31,33.0,1.2,0.001
13,28.0,44,0.0,2.61,0.0
16,24.0,29,19.5,2.8,0.0
16,28.0,31,78.29999995231628,5.8,0.0011
22,32.0,34,153.00000143051156,6.25,0.0
22,35.0,28,30.0,8.62,0.0
21,30.0,24,88.2,3.2,0.1615
25,34.0,35,0.0,5.25,0.0013
14,29.0,27,0.0,2.56,0.0008
11,17.0,27,0.0,1.2,0.0002
13,23.0,16,4.5,3.35,0.0
11,22.0,27,0.0,3.24,0.0061
10,26.0,27,0.0,3.5,0.0
10,24.0,27,0.0,3.2,0.0061
11,23.0,21,0.0,3.35,0.0
10,25.0,16,5.5,3.2,0.0061
11,27.0,16,0.0,3.65,0.0
14,23.0,29,15.29999995231628,3.15,0.006
11,18.0,27,18.5,1.32,0.0
11,22.0,26,55.0,1.94,0.0015
12,18.0,31,194.7000007629395,2.65,0.0021
14,20.0,44,235.80000045299528,0.84,0.0007
16,22.0,39,17.90000001192093,1.94,0.0015
16,26.0,24,15.300000023841859,2.25,0.0018
15,23.0,22,0.0,2.2,0.0
15,26.0,35,1.0,2.8,0.0
19,25.0,37,0.0,3.74,0.0
16,24.0,22,0.0,3.2,0.0
10,18.0,31,0.0,1.32,0.0011
9,16.0,28,4.2,0.6,0.0005
14,17.0,44,0.5,2.27,0.0
12,24.0,22,0.0,1.94,0.0
16,21.0,39,5.5,2.2,0.0
13,26.0,22,0.0,5.78,0.0011
21,29.0,31,0.0,6.2,0.0
22,36.0,27,0.0,9.03,0.0
21,32.0,28,0.0,3.2,0.037000000000000005
23,35.0,35,0.0,5.15,0.0013
15,22.0,45,0.0,2.7,0.0
10,18.0,27,4.7,0.56,0.0003
15,25.0,39,0.0,7.54,0.0055
13,26.0,28,1.0,3.44,0.0025
19,25.0,50,7.7,6.3,0.0046
16,25.0,29,22.499999976158144,3.74,0.0
15,26.0,24,5.19999995231628,2.94,0.0
15,28.0,42,0.0,3.25,0.0024
3,26.0,37,0.0,2.94,0.0
12,27.0,22,1.0,3.44,0.0025
17,28.0,26,2.5,3.8,0.0028
17,26.0,68,0.0,3.15,0.0
16,25.0,44,0.0,5.2,0.0
13,29.0,28,0.0,5.59,0.0
16,24.0,28,0.0,5.2,0.0
13,26.0,34,0.0,5.03,0.0
13,30.0,28,0.0,4.96,0.0
16,24.0,39,0.0,5.4,0.0
16,28.0,28,0.0,5.15,0.0
16,25.0,26,1.5,4.93,0.0
14,26.0,22,0.0,4.8,0.0037
11,18.0,24,0.0,1.36,0.0
8,18.0,39,0.9,1.02,0.0
15,25.0,37,0.0,3.44,0.0
10,22.0,39,4.7,1.32,0.0
13,25.0,31,0.0,3.74,0.0
18,26.0,35,0.0,5.2,0.0006
20,32.0,26,0.0,6.61,0.0
21,38.0,26,0.0,8.96,0.0006
19,32.0,21,7.3,2.9,0.0014
21,27.0,34,7.8,5.15,0.0013
20,24.0,50,6.9,2.2,0.0
11,17.0,35,0.0,0.96,0.0004
18,29.0,24,0.0,4.51,0.0002
17,30.0,16,0.0,5.2,0.0007
15,33.0,22,0.0,7.8,0.0025
18,35.0,29,0.0,5.92,0.0012
19,34.0,31,0.0,6.98,0.0019
20,35.0,37,0.0,5.95,0.0012
19,33.0,26,0.0,6.13,0.0013
19,29.0,28,0.0,6.15,0.0
19,30.0,26,0.0,6.25,0.0
20,30.0,28,0.0,5.95,0.0
21,31.0,29,0.0,5.73,0.0
20,29.0,37,0.0,5.2,0.0
19,28.0,34,0.0,5.63,0.0
18,29.0,41,0.0,5.73,0.0
18,27.0,26,0.0,6.25,0.0
17,30.0,35,0.0,6.4,0.0
20,28.0,39,0.0,6.25,0.0
20,29.0,35,0.0,6.15,0.0
10,18.0,29,0.0,1.38,0.0011
5,13.0,37,4.8,1.13,0.0119
14,23.0,28,12.19999995231628,1.56,0.0122
9,19.0,41,15.1,0.8,0.0006
15,28.0,16,0.0,2.94,0.0
16,27.0,26,0.0,4.63,0.0003
20,32.0,28,0.0,6.85,0.0
25,41.0,16,0.0,9.37,0.0
22,32.0,27,0.0,3.56,0.0017
19,26.0,13,0.0,3.97,0.0007
17,27.0,26,0.0,2.37,0.0008
11,17.0,26,0.0,1.26,0.0003
21,34.0,29,16.5,7.81,0.0
24,33.0,26,21.00000004768372,7.56,0.0
23,34.0,28,0.0,7.87,0.0004
22,32.0,31,0.0,8.17,0.0
21,33.0,22,0.0,8.03,0.0
21,35.0,24,0.0,8.33,0.0
22,36.0,22,0.0,8.56,0.0
23,36.0,29,0.0,8.83,0.0
23,36.0,41,22.80000019073486,8.65,0.0
24,33.0,28,0.0,8.71,0.0
23,33.0,26,0.0,8.56,0.0
22,34.0,26,0.0,9.03,0.0
23,36.0,22,0.0,8.27,0.0
23,37.0,34,0.0,8.56,0.0
23,37.0,24,0.0,9.19,0.0
23,39.0,24,0.0,9.95,0.0
24,41.0,34,0.0,9.61,0.0
25,34.0,35,0.0,9.45,0.0
24,32.0,35,0.0,8.53,0.0
11,19.0,16,0.6,1.2,0.001
5,13.0,37,1.3,1.13,0.0009
15,25.0,42,0.3,1.56,0.0
12,23.0,22,0.0,1.26,0.001
16,29.0,29,0.0,3.24,0.0
13,31.0,22,0.0,4.51,0.0002
21,30.0,31,0.0,7.03,0.0
23,42.0,28,0.0,9.59,0.0
24,35.0,24,0.0,3.24,0.0015
19,27.0,27,0.0,3.56,0.0147
16,29.0,13,0.0,2.1,0.0
8,18.0,8,0.0,1.4,0.0003
22,35.0,26,0.0,9.0,0.0
24,33.0,34,0.0,8.87,0.0021
24,33.0,29,0.0,8.61,0.0011
23,31.0,24,0.0,8.65,0.0013
22,33.0,28,9.0,8.87,0.0
22,34.0,32,51.0,9.03,0.0017
24,33.0,26,70.00000028610226,7.5,0.0019
23,33.0,34,0.0,7.87,0.0
24,31.0,37,4.10000002384186,7.65,0.0
23,31.0,26,3.0,7.25,0.0
22,33.0,21,0.0,7.65,0.0224
24,35.0,28,5.0,8.23,0.0014
25,35.0,26,5.5,8.47,0.0015
22,39.0,65,13.5,9.65,0.002
22,35.0,37,80.500000166893,9.53,0.0003
23,31.0,27,29.59999994039536,7.85,0.0
13,34.0,50,23.90000005066395,7.65,0.0002
22,31.0,41,72.6000003814697,7.56,0.0019
22,30.0,32,162.69999959468842,3.5,0.0016
10,18.0,21,21.0,1.56,0.0
5,11.0,29,35.19999977350235,0.48,0.0
13,22.0,21,292.5,1.8,0.0014
8,25.0,63,288.8999996185303,2.04,0.0
14,27.0,21,14.5,3.44,0.0
18,26.0,29,106.69999980926514,4.29,0.0001
20,32.0,21,0.0,7.15,0.0
25,32.0,45,50.0,9.37,0.0
25,32.0,26,0.0,4.09,0.002
18,27.0,27,9.3,2.04,0.0
16,26.0,27,11.20000004768372,3.56,0.0013
7,20.0,8,94.19999980926514,1.2,0.0002
20,28.0,28,36.399999904632566,3.56,0.0017
21,30.0,21,0.0,4.24,0.0
22,33.0,21,9.100000023841861,4.85,0.0023
23,29.0,24,17.1,4.97,0.0
22,32.0,28,0.0,4.85,0.0012
22,27.0,28,0.0,4.39,0.001
21,27.0,16,0.400000005960465,3.65,0.0006
21,28.0,29,0.0,3.55,0.0006
19,29.0,32,0.0,3.91,0.0007
8,27.0,29,0.0,4.68,0.0011
18,28.0,26,0.0,3.65,0.0006
17,29.0,22,0.0,4.09,0.0008
19,34.0,29,0.0,4.15,0.0008
19,31.0,21,0.0,5.04,0.0013
17,30.0,27,0.0,4.35,0.0009
19,35.0,22,0.0,4.85,0.0012
22,30.0,26,0.0,5.15,0.0013
24,31.0,41,0.0,4.97,0.0012
8,18.0,31,0.0,1.92,0.0015
4,12.0,31,13.1,0.24,0.0002
15,24.0,37,0.0,2.2,0.0
12,25.0,29,0.200000002980232,2.3,0.0053
14,30.0,15,21.799999952316288,3.94,0.0029
18,28.0,31,21.10000014305114,4.8,0.0004
22,33.0,21,0.0,7.37,0.0
24,32.0,45,1.5,8.87,0.0
23,30.0,16,14.0,3.2,0.0015
20,27.0,15,2.6,1.94,0.0009
16,22.0,28,3.4,2.94,0.001
8,18.0,11,0.0,1.44,0.0007
22,30.0,15,0.0,3.36,0.0
22,28.0,27,0.0,3.47,0.0016
21,30.0,21,0.0,3.56,0.0013
22,29.0,39,0.0,3.06,0.0074
21,30.0,37,0.0,2.94,0.001
18,29.0,27,0.0,2.86,0.001
18,30.0,24,0.0,3.79,0.0014
23,31.0,26,0.0,3.57,0.0013
23,31.0,26,0.0,4.03,0.0015
20,30.0,22,0.0,3.76,0.0014
21,31.0,29,0.0,3.56,0.0013
19,29.0,15,0.0,4.96,0.0
20,30.0,22,0.0,4.76,0.0
22,29.0,26,0.0,4.08,0.0015
20,30.0,27,0.0,4.15,0.0016
17,30.0,15,0.0,4.35,0.0017
14,30.0,27,0.0,3.72,0.0014
17,28.0,22,65.5,3.47,0.0013
17,18.0,9,108.5,3.06,0.0011
12,18.0,29,109.80000019073489,1.56,0.0012
5,18.0,22,5.6,0.42,0.0003
12,20.0,34,15.1,1.92,0.0015
14,26.0,21,22.799999952316288,2.8,0.0
17,27.0,37,41.89999961853023,4.8,0.006999999999999999
19,28.0,34,24.5,4.63,0.0003
21,33.0,21,10.5,7.65,0.0
23,33.0,29,8.0,9.03,0.0
24,30.0,22,0.5,4.21,0.0016
20,28.0,21,41.0,2.15,0.001
13,18.0,46,144.70000000000005,2.94,0.0073
12,19.0,27,93.40000009536743,1.36,0.0007
11,20.0,28,42.499999952316294,1.3,0.0
15,21.0,29,95.20000021457676,1.14,0.0005
12,19.0,24,30.1,1.2,0.0005
10,22.0,13,6.0,1.56,0.0007
11,24.0,27,13.200000384449933,1.86,0.0
14,25.0,42,5.6,2.37,0.0
10,22.0,32,0.0,1.65,0.0004
13,21.0,28,0.0,1.53,0.0004
11,18.0,22,0.0,1.65,0.0004
10,20.0,35,0.0,1.67,0.0004
9,17.0,28,0.0,1.3,0.0003
9,16.0,35,0.0,1.37,0.0003
10,17.0,22,24.59999990463257,1.65,0.0004
11,15.0,24,39.899999904632566,1.2,0.0002
9,16.0,15,0.30000001192092896,1.08,0.0002
7,16.0,16,0.0,1.14,0.0002
5,15.0,21,4.0,1.2,0.0002
10,15.0,22,24.20000004768372,1.26,0.0003
9,18.0,21,39.999999821186066,1.5,0.0
7,13.0,39,39.299999833107,0.36,0.0003
10,21.0,39,40.5,2.42,0.0
13,29.0,28,113.79999995231628,2.94,0.0058
16,25.0,39,97.00000000000003,3.8,0.0
19,31.0,34,0.0,4.76,0.0004
22,35.0,22,0.0,7.36,0.0
22,32.0,24,0.0,9.15,0.0
19,28.0,37,0.0,4.09,0.0019
21,31.0,26,0.0,3.56,0.0016
13,18.0,29,2.1,1.56,0.0134
6,18.0,11,0.0,1.44,0.0007
5,7.0,27,0.0,1.56,0.0008
6,18.0,27,0.0,1.65,0.0008
9,18.0,24,0.0,1.72,0.0008
9,18.0,15,0.0,1.42,0.0007
7,18.0,11,0.0,1.44,0.0007
6,18.0,9,0.0,1.36,0.0007
9,17.0,15,0.0,1.2,0.0065
8,18.0,27,0.0,1.36,0.0
11,18.0,27,73.3,1.25,0.0183
13,16.0,16,252.8,0.66,0.0003
11,18.0,13,28.89999990463257,0.2,0.0531
9,20.0,34,18.900000071525582,0.36,0.0002
9,16.0,39,31.499999809265137,0.76,0.0003
9,16.0,48,72.99999965429306,0.87,0.0004
11,19.0,11,27.7,0.56,0.0002
8,18.0,16,0.0,0.96,0.0064
9,16.0,26,27.6,0.15,0.0295
9,16.0,32,3.1,0.8,0.0004
10,23.0,16,17.3,0.4,0.0002
15,25.0,29,4.39999997615814,2.65,0.0013
17,24.0,27,4.5,3.96,0.0018
20,29.0,27,0.0,6.3,0.0
22,33.0,22,0.0,7.89,0.0
23,32.0,39,1.79999995231628,8.36,0.0032
21,33.0,16,0.0,6.53,0.0
12,23.0,13,0.0,4.36,0.0
14,24.0,28,1.400000005960465,3.0,0.001
12,19.0,27,5.799999892711641,2.65,0.0012
11,15.0,21,0.8,1.36,0.0007
9,17.0,26,1.6,0.96,0.0
10,17.0,15,0.0,1.08,0.0
10,20.0,26,0.0,1.25,0.0
10,21.0,27,0.0,1.65,0.0008
11,21.0,35,0.0,1.44,0.0007
10,18.0,46,0.0,1.53,0.0
9,15.0,39,6.5,1.83,0.0009
7,19.0,15,7.600000038743019,1.44,0.0007
8,17.0,15,0.0,1.56,0.0008
12,16.0,39,86.6000003814697,1.44,0.0007
9,16.0,46,85.6,1.15,0.0
9,18.0,50,28.8,0.94,0.0
12,17.0,28,120.50000019073487,1.52,0.0007
9,13.0,42,114.99999995231629,1.52,0.0185
6,17.0,26,46.50000004768371,0.5,0.012
10,19.0,22,85.59999990463257,1.3,0.0006
10,13.0,26,177.40000114440923,1.5,0.0007
7,18.0,13,235.1000003814697,1.15,0.0006
9,17.0,42,6.19999992847443,0.6,0.0003
9,18.0,39,40.40000001192093,0.6,0.0003
9,25.0,22,0.6000000238418579,1.6,0.0007
14,26.0,34,4.200000047683718,2.84,0.0014
19,25.0,32,0.0,3.85,0.0018
20,38.0,29,45.0,6.0,0.0
21,37.0,26,34.30000019073486,8.23,0.0
23,31.0,39,0.0,8.4,0.0
22,32.0,27,21.0,6.72,0.0025
12,24.0,13,68.29999995231628,4.56,0.0
14,24.0,27,78.1999996304512,3.49,0.0
9,20.0,21,5.5,0.73,0.0003
9,23.0,35,0.0,1.1,0.0
10,26.0,16,0.0,1.4,0.0
11,26.0,22,0.0,1.9,0.0
8,28.0,27,0.0,2.2,0.0
13,25.0,32,0.0,1.7,0.0
12,20.0,16,0.0,1.6,0.0
13,16.0,28,0.0,1.65,0.0
11,19.0,29,0.0,1.7,0.0
12,18.0,21,2.699999988079071,1.8,0.0
10,18.0,29,3.8,0.7,0.0
5,19.0,27,0.0,0.94,0.0004
5,19.0,21,21.0,0.7,0.0
10,19.0,27,17.3,0.7,0.0003
11,18.0,26,0.5,1.1,0.0
9,19.0,29,26.2,0.8,0.0121
10,20.0,13,44.90000009536743,1.32,0.0036
7,16.0,24,69.50000017881393,0.6,0.0003
10,19.0,39,35.60000019073486,0.5,0.0002
15,26.0,34,127.70000004768372,2.2,0.0
14,21.0,42,188.79999914169306,2.08,0.0069
18,26.0,37,102.29999995231628,3.74,0.0017
22,36.0,34,82.59999966621399,6.95,0.0
24,33.0,21,52.10000002384186,8.17,0.0
21,31.0,28,192.5,8.05,0.0031
21,28.0,15,163.7000009536744,6.23,0.0
13,27.0,21,18.2999992370605,1.23,0.0
14,21.0,27,104.0,3.24,0.0
12,15.0,24,82.0,0.94,0.0004
12,15.0,22,125.99999980926516,0.94,0.0181
12,17.0,21,87.49999961853027,0.36,0.0355
12,19.0,29,40.1,0.24,0.08199999999999999
10,21.0,15,15.0,0.54,0.0129
7,23.0,9,0.0,0.94,0.0004
11,22.0,27,0.0,1.25,0.0006
14,21.0,16,0.0,1.34,0.0006
13,22.0,27,2.0,1.25,0.0006
13,22.0,21,0.0,1.25,0.0006
13,23.0,32,1.0,1.08,0.0005
10,19.0,35,9.299999958276755,0.94,0.0004
8,16.0,39,3.09999990463257,0.96,0.0004
8,17.0,34,6.200000047683719,1.36,0.0006
7,18.0,42,11.50000004768372,0.56,0.0003
9,20.0,27,0.0,1.34,0.0006
7,19.0,28,0.0,1.4,0.0
14,19.0,21,60.19999998807907,1.6,0.0
14,19.0,13,70.10000001192093,0.7,0.0
11,22.0,21,39.60000076889996,0.95,0.0064
5,17.0,26,0.0,0.66,0.0003
7,12.0,45,8.1,1.0,0.0004
12,24.0,35,0.0,1.6,0.0
15,22.0,41,16.0,2.36,0.0071
17,28.0,21,11.0,3.85,0.0018
24,37.0,26,0.0,7.2,0.0
22,34.0,22,0.0,8.29,0.0
18,32.0,22,0.0,7.17,0.0027
18,26.0,22,11.7,4.33,0.0016
16,28.0,32,0.0,4.2,0.0
12,24.0,27,4.8,2.89,0.0009
14,22.0,22,0.0,2.3,0.0012
13,22.0,16,0.0,1.9,0.001
12,24.0,22,0.0,2.2,0.0011
14,20.0,26,0.0,2.4,0.0012
12,19.0,32,0.0,2.6,0.0013
10,22.0,22,0.0,2.3,0.0011
11,30.0,22,0.0,2.4,0.0012
12,25.0,29,0.0,2.7,0.0013
16,27.0,22,14.0,2.4,0.0012
15,22.0,27,29.599999904632572,2.8,0.0014
16,24.0,37,85.60000009536743,1.56,0.0067
14,26.0,26,0.0,1.74,0.0068
12,28.0,37,56.8000001907349,2.2,0.006999999999999999
13,21.0,37,135.8000001907349,1.56,0.0007
13,24.0,41,4.2,1.56,0.0007
13,23.0,28,0.0,2.04,0.0009
10,25.0,34,14.0,2.36,0.0071
13,25.0,21,6.5,2.74,0.0013
11,16.0,39,20.0,1.52,0.0008
7,18.0,21,70.5,0.72,0.0
8,16.0,39,93.1999996423721,0.4,0.012
14,21.0,48,12.5,1.36,0.0
13,24.0,28,10.0,2.2,0.0011
15,34.0,22,0.0,4.65,0.0021
22,37.0,24,0.0,7.59,0.0
23,34.0,21,0.0,8.05,0.0
19,32.0,21,0.0,8.05,0.0
18,25.0,21,13.1,4.08,0.0015
14,28.0,24,0.0,4.86,0.0
14,22.0,22,0.0,3.09,0.001
16,34.0,42,0.0,3.45,0.0016
16,23.0,41,0.0,3.74,0.0
14,23.0,37,0.0,3.56,0.0017
14,24.0,28,0.0,2.94,0.0073
12,27.0,26,0.0,3.96,0.0
18,22.0,28,0.0,7.05,0.0032
18,29.0,27,6.5,3.74,0.0018
16,27.0,26,25.299999928474428,2.94,0.0013
19,27.0,34,0.0,3.86,0.0136
18,28.0,22,4.59999990463257,4.44,0.0
17,25.0,24,12.799999976158142,4.08,0.0019
17,25.0,21,3.0,4.09,0.0019
17,26.0,28,0.0,4.27,0.002
18,27.0,27,14.79999995231628,4.4,0.002
17,27.0,24,46.90000003576279,3.24,0.0074
15,22.0,21,36.39999985694885,2.94,0.0013
14,28.0,24,30.100000023841858,3.08,0.0015
16,27.0,26,20.5,3.74,0.0017
13,28.0,24,0.0,4.03,0.0019
10,17.0,28,0.0,0.96,0.0064
11,20.0,22,0.0,0.8,0.0004
9,17.0,26,5.3,0.3,0.0001
13,21.0,37,0.0,1.65,0.0008
11,24.0,27,0.0,2.84,0.0014
18,37.0,22,0.0,5.25,0.0024
21,34.0,22,0.0,7.81,0.0
24,33.0,35,0.0,8.19,0.0
21,33.0,29,9.0,8.05,0.0031
18,27.0,27,3.4,4.72,0.0018
14,18.0,22,0.0,4.39,0.0
11,20.0,26,0.0,3.09,0.001
18,33.0,26,0.0,5.2,0.0
21,35.0,35,5.5,6.65,0.0
22,34.0,26,9.5,5.96,0.0
21,30.0,27,43.19999978542328,5.86,0.0029
21,29.0,28,5.6,3.65,0.0
19,30.0,32,3.5,3.74,0.002
17,31.0,29,4.5,5.96,0.003
17,31.0,21,0.0,5.35,0.0027
20,33.0,21,0.0,5.96,0.003
19,34.0,26,0.0,5.74,0.0029
21,38.0,37,0.0,5.85,0.0029
24,40.0,24,0.0,6.15,0.0
23,32.0,29,0.0,6.23,0.0
22,31.0,32,0.0,5.05,0.0
21,32.0,28,0.0,5.65,0.0
20,37.0,37,0.0,6.75,0.0
25,40.0,24,1.5,7.21,0.0
22,31.0,29,3.5,7.69,0.0
7,18.0,11,0.0,1.15,0.0006
7,22.0,28,0.0,1.13,0.0005
10,18.0,26,4.2,0.36,0.0002
13,23.0,21,0.0,1.74,0.0
15,29.0,29,0.0,2.65,0.0013
21,36.0,21,0.0,5.56,0.0025
26,36.0,24,0.0,7.65,0.0
24,34.0,28,0.0,8.17,0.0
13,32.0,27,0.0,8.05,0.0
17,30.0,27,0.0,5.23,0.0019
14,19.0,52,3.8,3.2,0.0011
10,17.0,34,0.0,2.0,0.0006
20,28.0,11,0.0,7.87,0.0
19,32.0,32,0.0,7.63,0.0
21,31.0,32,0.0,7.93,0.0
22,32.0,34,0.0,7.63,0.0
20,33.0,28,0.0,7.95,0.0
21,34.0,21,0.0,7.88,0.0
19,,21,0.0,7.99,0.0
21,40.0,24,0.0,8.05,0.0
25,27.0,13,0.0,8.23,0.0
22,32.0,39,0.0,7.65,0.0
23,33.0,28,0.0,7.53,0.0
20,35.0,21,0.0,7.89,0.0
24,41.0,39,0.0,7.7,0.0031
27,39.0,34,0.0,7.89,0.0
25,35.0,26,0.0,7.65,0.0
24,33.0,26,0.0,8.05,0.0
23,41.0,29,0.0,8.16,0.0
23,31.0,35,6.1,7.75,0.0
22,33.0,26,0.0,8.05,0.0
5,19.0,8,0.0,1.52,0.0066
8,18.0,21,3.1,0.96,0.0594
11,19.0,26,8.1,0.54,0.0002
11,25.0,16,0.0,2.04,0.0
14,25.0,22,0.0,2.56,0.0071
19,32.0,21,0.0,5.96,0.0
23,34.0,28,0.0,7.2,0.0
23,34.0,22,0.0,8.05,0.0
21,31.0,21,0.0,8.05,0.0031
19,32.0,22,0.0,5.15,0.0019
15,22.0,34,41.3,2.1,0.0007
10,17.0,37,0.0,2.0,0.0006
24,42.0,34,0.0,8.96,0.0
25,34.0,29,0.0,8.72,0.0
24,31.0,26,0.0,8.56,0.0033
22,32.0,22,0.0,8.35,0.0033
22,31.0,29,1.5,8.26,0.0
20,34.0,26,0.0,8.56,0.0033
26,43.0,29,0.0,8.2,0.0
25,34.0,21,1.2,8.35,0.0032
24,34.0,22,0.0,8.56,0.0
21,34.0,21,0.0,8.2,0.0032
22,39.0,29,0.0,8.72,0.0
23,32.0,29,0.0,8.47,0.0033
21,31.0,28,0.0,8.56,0.0
19,36.0,24,0.0,8.67,0.0034
21,35.0,22,0.0,8.37,0.0
22,37.0,24,0.0,8.49,0.0033
23,33.0,28,0.0,8.72,0.0
21,35.0,22,0.0,8.89,0.0034
22,37.0,28,0.0,8.72,0.0
4,20.0,11,0.0,1.72,0.0008
8,19.0,29,0.0,1.06,0.0
9,17.0,22,1.4,0.5,0.0002
11,25.0,28,0.0,2.4,0.0
11,27.0,27,0.0,2.94,0.0014
17,30.0,22,0.0,5.85,0.0
21,30.0,26,0.0,7.51,0.0
21,37.0,32,0.0,8.29,0.0
20,35.0,27,0.0,8.05,0.0
21,32.0,22,2.500000059604649,5.77,0.0
13,26.0,21,11.5,2.1,0.0007
10,15.0,32,2.3,1.85,0.0006
21,34.0,28,0.0,7.27,0.0
20,33.0,27,0.0,7.33,0.0028
23,,21,0.0,7.21,0.0
24,37.0,22,0.0,7.4,0.0028
24,35.0,21,0.0,7.65,0.0
27,35.0,32,0.0,7.47,0.0028
26,36.0,28,0.0,7.81,0.0
25,36.0,13,0.0,7.93,0.003
23,40.0,29,0.0,8.05,0.0
